Order_id,Customer_id,Customer_name,Product_id,Product_name,Product_category,Payment_type,Quantity_ordered,Price,Date_and_time_when_order_was_placed,Customer_country,Customer_city,Site_from_where_order_was_placed,Payment_transaction_confirmation_id,Payment_success_or_failure,Reason_for_payment_failure
,,Katherine Rogers,4b8de798-8a86-4391-857a-830cd8bc808a,Dishwasher,Home & Kitchen,Internet Banking,-1,226.61,2023-04-30 07:35:04,Canada,Anthonyside,www.walmart.com,,Y,
,0efb66c4-c0a4-4725-b6ed-b87841576486,Cristina Rogers,158c4239-9168-4530-a608-b12bc365835e,Pencil,Stationery,Wallet,5,868.04,2023-02-17 14:21:49,UK,Port Brenda,www.flipkart.com,,N,Payment gateway error
7e85b175-6259-4571-ad54-977a8e4310c5,,,383c78d3-65da-4be1-b106-7fe0cc05a427,Laptop,Electronics,UPI,-3,531.11,InvalidDate,India,,www.ebay.com,,N,
,,,InvalidID,Smartphone,Electronics,Card,4,634.67,InvalidDate,Germany,West Williamport,www.shopify.com,1f219ebf-58d7-4c3b-a84c-6878e8a257e4,Y,
159f3f18-43d4-45d0-87c9-43715a42f33e,,Melissa Price,InvalidID,Smartphone,Electronics,UPI,7,272.99,2020-10-03 00:59:19,India,,www.ebay.com,,Y,
0ab34778-fafa-4627-a8a2-3ac43f093951,18d81407-fcaa-4b64-935e-cf3619c1768a,Daniel Morris,74e5d17e-9e66-4a72-8ac0-e079f7678b75,Basketball,Sports,UPI,-4,401.31,InvalidDate,UK,,www.flipkart.com,1d283add-d04f-46d7-a17b-02586ccb582f,Y,
2bbeeeb8-a0f3-4fee-a399-9c8ba0900049,fa13db61-90e1-44e1-b2db-d1e0989d84ff,Jonathan Brown,InvalidID,Jacket,Clothing,Wallet,-3,943.52,2023-03-28 03:29:10,USA,,www.amazon.com,f157fcdd-4631-4369-b403-dc5af5d2793a,N,Payment gateway error
6ea2fccb-ef7f-48ea-b254-e4c1a580a3ef,,Mark Bullock,InvalidID,Headphones,Electronics,UPI,10,236.29,InvalidDate,USA,,www.flipkart.com,,N,Invalid CVV
,,,InvalidID,Air Fryer,Home & Kitchen,Card,6,149.13,InvalidDate,UK,West Chrisstad,www.walmart.com,,N,Insufficient funds
,,,InvalidID,Pen,Stationery,Card,6,775.49,2024-02-19 22:53:45,USA,Friedmanmouth,www.amazon.com,,N,Payment gateway error
0bb3b8bd-0e05-47f9-b214-17e3fbb5f9bf,54fb00c7-9ecb-4f5f-ac03-b5902e658d12,,InvalidID,Smartphone,Electronics,Card,0,123.69,2020-05-30 17:08:49,UK,,www.shopify.com,2aa7de0d-474c-4d66-b85b-92c0a900f34a,N,Invalid CVV
04fdf67e-6051-402b-896b-a7e8b38347e0,,,47e65c52-ce7c-4606-9f29-6ffc374437eb,Tennis Racket,Sports,Wallet,-2,927.38,2023-10-05 11:22:19,Germany,,www.flipkart.com,,N,Payment gateway error
1e74b29d-10ca-4255-9365-bef33a204a21,c887f011-5934-46f0-8142-c2cfca27dd9f,Kevin Hill,InvalidID,Book,Stationery,Wallet,4,509.11,2021-08-16 20:40:16,Germany,,www.flipkart.com,b5af9393-95dd-4d10-86e4-7b97a4e840cd,N,Invalid CVV
1ad040ab-3d09-4837-8490-98d328391033,87ee9118-c822-4ad6-a74a-b03eafe38cf3,Thomas Nichols,13f9b44f-0a08-4ce4-a0ef-88495135d6f2,Blender,Home & Kitchen,Card,-2,797.23,InvalidDate,Germany,,www.flipkart.com,,Y,
,,Amy Jenkins,1039eb14-e955-4e65-a844-d9b7554e249e,Sweater,Clothing,Card,8,223.83,2023-06-10 19:15:05,Germany,New Susan,www.walmart.com,,N,Payment gateway error
,66762800-0d9e-46db-9ae7-0d3172281071,,InvalidID,Blender,Home & Kitchen,Internet Banking,5,360.41,2022-12-29 15:05:20,Germany,,www.shopify.com,,Y,
,fccab57e-93ea-456b-96c3-ee0b7626690d,Timothy Frank,InvalidID,Ruler,Stationery,Wallet,-3,10.71,2022-09-20 08:06:56,USA,South Rodney,www.walmart.com,aaaf55dd-4fa4-4568-aa49-748033cc3b13,Y,
,9060f00b-f632-4cf3-8365-f242f4e224a4,,378611b5-3af4-43ab-8cc8-67b2e6ef1d40,Smartphone,Electronics,Internet Banking,8,930.67,InvalidDate,India,,www.amazon.com,,Y,
,,Pamela Brennan,a0f45bd2-5cea-4b91-b93b-e0c02fdc2c46,Air Fryer,Home & Kitchen,Internet Banking,-4,777.39,2023-06-20 09:09:20,Germany,,www.flipkart.com,,Y,
,5574ef78-8207-49b8-94b5-c79062d295bc,,bad3dab3-3b19-489c-ba9b-567b31c15a67,Notebook,Stationery,Wallet,0,775.24,2021-04-13 23:48:58,India,,www.flipkart.com,57116d1c-cf0c-4ca4-ba1d-775df91517d7,N,Invalid CVV
,,,9357f803-5436-4890-b3ca-5ab6af32dba9,Tablet,Electronics,Internet Banking,7,273.42,InvalidDate,Germany,West Johnton,www.walmart.com,34e8eaf4-2e26-4a0e-9c92-b0e1e72a86d3,Y,
45e93ee7-01f6-49b6-a6ca-69bf068dc6df,,Robert Grimes,7b0bd83f-7a96-47a4-a9ca-b70857352875,Jacket,Clothing,Internet Banking,5,323.26,InvalidDate,Germany,,www.flipkart.com,,N,
eebfb779-6dc2-4267-b7cb-2929c1bacd34,,Samuel Gomez,d0f24d3f-7fb0-475d-b41a-4edf804f98c5,Pen,Stationery,Card,10,806.06,InvalidDate,Germany,,www.walmart.com,,N,
,,,c64fa868-b7cf-4e76-9d0f-2bed8b5058b0,Tennis Racket,Sports,Card,-4,208.99,InvalidDate,UK,,www.amazon.com,,N,
cde359f9-2e5e-4038-b4c7-08c1e335b6c9,0a4de45b-03dd-48ca-9992-b78ecd42f4da,,InvalidID,Basketball,Sports,Wallet,1,408.02,2023-05-17 11:38:32,UK,South Whitney,www.amazon.com,,N,Insufficient funds
6c4f7db8-6aa6-4d25-9fb4-7bfa62aa27bc,e51f63a2-3679-433f-8a14-47fe4d3284a6,,793e81b9-0da1-4c22-8913-2a324f2c7a6f,Notebook,Stationery,Card,1,394.12,2022-07-15 20:20:21,USA,Jamesfort,www.ebay.com,d138a327-c135-4669-9e0e-3fe698a6c4ac,N,
ea91b338-7682-4a78-908c-3c4903dd6bb0,bea02f1f-8411-499b-92b5-366b76e27ff3,,3fbdd2fc-d02c-403c-9f2a-9121dae5ae73,Coffee Maker,Home & Kitchen,Internet Banking,-3,352.23,InvalidDate,India,Zacharybury,www.walmart.com,141a6c8b-5af8-478f-ba58-2a47a941c846,N,Payment gateway error
,,Heather Andrews,InvalidID,Dishwasher,Home & Kitchen,Internet Banking,-1,465.4,InvalidDate,Germany,New Erika,www.shopify.com,861df94b-b932-405b-9e2c-993a63d577d2,Y,
,52269afc-5fc4-4225-84e8-58fe45216742,,InvalidID,Football,Sports,Internet Banking,-2,602.0,2021-08-10 08:41:04,Germany,,www.ebay.com,4fe3e845-be5d-4f1d-9709-c9031519405d,Y,
f2604d16-d3f8-42ae-9c67-2458a21ed6d5,,,InvalidID,Blender,Home & Kitchen,Wallet,2,608.99,2023-09-30 07:30:10,UK,,www.amazon.com,,Y,
178a5cd7-f2d8-4b26-ae69-9d2767c3aa89,43236003-f357-4a77-87a5-71aa4daf8d35,,InvalidID,Notebook,Stationery,UPI,-5,49.5,InvalidDate,USA,Ashleystad,www.flipkart.com,27f9c8c3-a0d5-44b4-8ee3-6bab8b52ddcb,Y,
f868131a-f076-4c2d-a5c6-ee25c4aa05b3,,Michael Small,InvalidID,Eraser,Stationery,UPI,-5,-78.22,InvalidDate,Canada,West Marcusview,www.ebay.com,b873f8a0-28c7-4ca9-bfeb-777c02ec4e5e,Y,
,99880c29-53aa-4e7c-a4c5-4244e66d710d,Colin Wheeler,InvalidID,Jacket,Clothing,UPI,2,-66.59,InvalidDate,Germany,,www.amazon.com,3453c406-304a-4ec5-b7a7-70e2d919560e,Y,
,,Randall Melton,2f976ede-c850-4306-b748-25eff3377355,T-Shirt,Clothing,Internet Banking,6,860.92,InvalidDate,India,Harrisshire,www.shopify.com,238bd41e-9333-4ccf-92d5-daa99323635a,Y,
,,Eugene Williams,4777ad2f-723b-4fca-beae-7db48dc68fde,Microwave,Home & Kitchen,Card,-2,895.18,InvalidDate,India,,www.walmart.com,,Y,
,53ccfff2-a9ce-44cd-87bc-5101aa7cf8af,Jason Houston,InvalidID,Coffee Maker,Home & Kitchen,Internet Banking,0,138.63,2023-12-27 06:01:53,USA,,www.amazon.com,,N,Invalid CVV
,,,1ff1e0a7-418f-4b24-8342-ec7964019acd,Badminton Racket,Sports,Wallet,3,486.08,InvalidDate,USA,,www.walmart.com,,Y,
,,,InvalidID,Basketball,Sports,Wallet,9,433.89,InvalidDate,UK,,www.flipkart.com,57c3e926-263b-41a1-a01f-b855cf46123c,N,Insufficient funds
,805e47ec-c6f0-493a-a29b-f3ea5605f698,,18d5cfc1-a9b4-424f-a9ea-f6aca7683605,Shoes,Clothing,Card,-2,421.6,InvalidDate,Canada,,www.shopify.com,2e22fceb-538a-406d-adb0-e21594a68dfe,Y,
c0515ead-0455-4a42-a81e-36cbad3f80f8,49321e0e-f2f4-4c3c-9381-197e86a7d602,,a2c68371-41f7-4fa2-a48b-f2838c7e8266,Badminton Racket,Sports,Internet Banking,10,751.67,InvalidDate,Germany,New Natalie,www.ebay.com,b60e0722-598f-4580-9f80-d6a747558394,Y,
,,Rachel Thomas,a22cdaf8-f64d-481f-8da8-0f700189ccef,Jacket,Clothing,Internet Banking,6,954.39,2020-07-28 14:41:02,India,North Melinda,www.amazon.com,,Y,
,ac6ef426-7b7c-4c8f-bcfb-91db8a5010f5,,InvalidID,Pencil,Stationery,Wallet,1,782.15,InvalidDate,Germany,,www.flipkart.com,807fbb44-3bce-4906-9902-975dce2d438d,N,Invalid CVV
,f65e740a-d1cd-4205-ab4f-3f73c99eb5db,,InvalidID,Air Fryer,Home & Kitchen,UPI,-1,488.78,InvalidDate,Germany,,www.shopify.com,,Y,
,,Rachel Murillo,4fb16bfb-798a-4500-954f-e12f840c6d6e,Laptop,Electronics,UPI,3,896.61,InvalidDate,Germany,Kellibury,www.shopify.com,,Y,
0f1a8a60-ce71-466f-b6c1-18656c4733d2,,,InvalidID,Book,Stationery,Card,3,43.82,InvalidDate,India,,www.shopify.com,924b680e-a9db-4e9e-85c7-8e8f96d99c9d,Y,
07af350d-4c2f-43a9-ad73-26f0fa23d94b,e2748da4-f4a8-4788-bc48-f3073a1551b4,,InvalidID,Basketball,Sports,Internet Banking,4,628.47,InvalidDate,Canada,,www.amazon.com,,N,Card expired
,,Mrs. Laura Henderson,f4912fdb-3485-4f31-8638-46285c774670,T-Shirt,Clothing,Wallet,2,215.96,InvalidDate,Germany,,www.flipkart.com,292081b0-83ed-4a74-94e2-036910823915,Y,
54ac3f98-dabe-4114-a64a-f07952646c35,fcf4cacc-4300-40c8-b9bd-5723e8bc3ce3,,1dece9e6-0968-4972-b55d-bfde1c7547c3,Ruler,Stationery,Wallet,-4,569.37,2024-01-13 09:22:20,Germany,,www.amazon.com,3d18e336-ff5c-4fad-bc07-ff5f3e14356d,Y,
a30ae005-5d9b-4c51-9fcc-b32bd3233295,,,InvalidID,Coffee Maker,Home & Kitchen,Card,5,892.75,InvalidDate,USA,West Sarahhaven,www.flipkart.com,873c7197-355f-4893-9351-98c71247bf3d,Y,
,,,0d12b0d9-798a-406b-ae81-91ce0ffa65a2,Yoga Mat,Sports,UPI,5,599.16,2024-05-17 22:54:41,USA,West Emily,www.walmart.com,3b49c603-77fa-4e86-affa-90344288c0ac,Y,
69b0329c-defc-4a80-9140-7b68f12b0149,,Jessica Beck,InvalidID,Smartphone,Electronics,Wallet,-1,182.59,InvalidDate,Germany,,www.amazon.com,,N,Invalid CVV
dce2125e-031c-483d-b54e-8300b6dc18f6,,,InvalidID,Book,Stationery,Internet Banking,-4,763.46,InvalidDate,Germany,East Nicoleborough,www.flipkart.com,,Y,
,647d1492-ecb3-4049-b9f5-e4b7f9b2cae7,,14052abc-ec5e-4b8a-b7ef-5d983de48dcc,Notebook,Stationery,Card,6,-78.38,InvalidDate,Canada,Jeremystad,www.ebay.com,,N,Card expired
ee956bc4-fba3-4c77-84c3-b26c1f48a127,3393a193-0848-4f89-8f0f-35daacef7985,,InvalidID,Jeans,Clothing,Internet Banking,-4,623.97,InvalidDate,Canada,New Crystal,www.ebay.com,2c6ddf37-40e1-43fb-8602-62fa1e3fa259,N,Invalid CVV
79c56cff-1b40-4e1a-a8ef-ca9561b7e313,,,InvalidID,Badminton Racket,Sports,Card,0,413.7,2023-06-26 19:49:19,India,Lake Tiffanyfort,www.flipkart.com,,N,Insufficient funds
ea2c2f37-9eca-4206-9a50-a6725b802cac,,Claudia Levy,32682f42-35e9-4b85-b398-7b619e1f36be,Headphones,Electronics,Internet Banking,5,427.16,2023-12-16 18:08:27,Germany,Port Paul,www.amazon.com,6d4545c6-e9e9-484b-a0d7-22bbf29bf54f,N,
,,Beth Jackson,InvalidID,Socks,Clothing,Internet Banking,6,822.02,InvalidDate,UK,,www.amazon.com,,N,Invalid CVV
,bad9d6b5-4b68-470b-8f3c-37d7e8a2b043,,191668d8-950e-4858-8d7f-935d32e23784,Badminton Racket,Sports,Wallet,-5,117.05,2021-04-09 02:35:14,Canada,Stephaniefort,www.walmart.com,e06dd7ba-8d6e-4153-b8ae-e457075f94e6,N,Insufficient funds
,dc2d5bee-e324-4d38-b1d8-97fbf02640d8,Robert Davis,InvalidID,Sharpener,Stationery,Wallet,8,586.68,InvalidDate,USA,East Mark,www.ebay.com,,Y,
,b9527831-453d-40c9-8700-01d5cde5a56d,Wesley Sharp,b970ddd6-fe3a-4681-b74f-f8ebdfb0c1a1,Shoes,Clothing,Card,9,857.5,2022-03-19 17:38:12,Canada,Josephberg,www.flipkart.com,,N,Invalid CVV
,4d49b0af-d8b6-4cf5-a8f2-bd8520acb786,,721cff72-b298-4c2c-b6ef-c3dfb61122f9,Dishwasher,Home & Kitchen,Internet Banking,2,57.85,2021-02-12 07:48:08,UK,,www.ebay.com,fbe1cd70-daa1-43ac-a099-37886ef69192,N,
1b59b3a6-e7b0-42db-958b-f947c8469587,dec553bd-cf51-4ecb-acea-6e9f0c9b319e,Debbie Wilson,InvalidID,T-Shirt,Clothing,Card,9,11.07,2022-02-24 23:35:25,Canada,,www.amazon.com,,N,
a7c7fb34-926a-41a6-98ab-40386770c8bc,,,InvalidID,Smartwatch,Electronics,Internet Banking,4,238.8,InvalidDate,Germany,Sullivanfurt,www.amazon.com,0d0ae817-e650-413c-b26b-1df9d5b8953a,N,Payment gateway error
8b847c95-7834-429c-82ce-f2b7528f9aba,,Kevin Lara,InvalidID,Tablet,Electronics,UPI,-3,853.12,InvalidDate,Germany,,www.flipkart.com,,Y,
,0fc70a80-3500-4586-b91d-bba2f4345042,Christopher Parker,InvalidID,Coffee Maker,Home & Kitchen,Card,-3,984.5,InvalidDate,Germany,Reynoldsview,www.amazon.com,,N,Card expired
dc09bad8-80d9-4d3b-ad6b-143f965126d1,80623382-b008-4d99-84df-653523100439,Christopher Fischer,InvalidID,Notebook,Stationery,Card,1,544.74,InvalidDate,USA,,www.walmart.com,,Y,
,49c77805-c267-42ef-a638-2d898225aba1,Lisa Johnson,02024fa5-9c67-4686-af9d-80e4d04eb805,Tablet,Electronics,UPI,-1,541.07,2022-10-28 21:00:26,India,,www.ebay.com,8ec9a784-4ffd-4d99-931a-7ba1516bbd74,N,Invalid CVV
,7e58ef18-5535-46dc-82b4-0bc3477f1eb6,Dr. Lauren Potter,67fb3bf0-b130-480a-a1bb-6b44b14adef0,Basketball,Sports,Wallet,2,651.86,2023-03-22 23:16:48,India,Lake Erinshire,www.amazon.com,69416137-3b69-4cad-9dd7-a248718aa49f,N,Insufficient funds
,1efb7d0b-e6aa-49b1-b670-bb3450155bcc,,bca8f030-7ca4-4a58-8458-5053fb458959,T-Shirt,Clothing,Wallet,10,405.79,InvalidDate,USA,Luisberg,www.ebay.com,9fc02fc7-6fc9-4067-b2c5-b6b0f1940d8e,Y,
f9e6aff7-fbb2-4bb2-90f1-445de714d05b,,Robin Romero,ae1a4ed4-0b53-47b1-8a6a-8e77b6046f74,Coffee Maker,Home & Kitchen,Wallet,9,863.68,InvalidDate,UK,South Kristine,www.walmart.com,,Y,
72427435-3d18-4bdd-ace4-c4a675f26a47,ebc31365-488a-4f45-95b8-878598a7c06c,Gabrielle Thompson,9b976e13-9ad0-49eb-b81c-5164c67633d8,Tennis Racket,Sports,Internet Banking,-4,946.27,InvalidDate,Canada,Vasquezport,www.walmart.com,,N,Insufficient funds
,0b6b5cf4-02ab-430a-90ee-94aca4b05e6a,,InvalidID,Socks,Clothing,Wallet,-1,431.67,2020-02-27 15:37:24,UK,Lewisfurt,www.amazon.com,48a21e5d-6065-4f31-aed0-5d2be116aaf5,Y,
55c24889-b907-4dd8-aa9a-d9a181514906,,,InvalidID,Headphones,Electronics,UPI,2,221.68,InvalidDate,UK,,www.walmart.com,,N,Insufficient funds
,d2fe69a3-a162-45d6-82ff-7333276e50c0,Hannah Davis,1028252b-83f5-422f-a5b1-ba7784552f88,Badminton Racket,Sports,Wallet,-2,-72.06,2022-09-29 02:02:51,USA,Kayleeside,www.ebay.com,7d05fc43-5efb-459b-b9d5-773fdd5dd773,N,
,161277b6-c214-4bc7-8cc4-1c1611001c1e,,InvalidID,Toaster,Home & Kitchen,Wallet,4,257.81,2021-07-14 01:40:38,UK,Alexandermouth,www.flipkart.com,d5ace062-9879-42e7-96a4-4d7648019787,Y,
673feff9-c9ec-4f3c-942d-8529f92ec5da,6937b5da-da35-4d8c-8990-11431073b765,Kara Rasmussen,1b6c7152-175e-4cc7-ac4c-5c4a902e2b49,Socks,Clothing,UPI,7,597.84,InvalidDate,Canada,,www.flipkart.com,,Y,
934def6f-3004-4d4f-be21-2080e24e2023,412f68d6-35fd-4198-b87c-a455c30527d8,,InvalidID,Notebook,Stationery,Wallet,-1,477.48,InvalidDate,USA,Thomaschester,www.ebay.com,,N,Invalid CVV
c6e9058d-9552-44f0-a898-f017d615dbf3,,Walter Dickerson,fb668442-5e43-4c4b-bcc4-9c2558e1d72a,Yoga Mat,Sports,Card,-1,830.99,InvalidDate,India,New Peterton,www.shopify.com,,Y,
,,,InvalidID,Socks,Clothing,Internet Banking,3,29.82,InvalidDate,USA,Patrickstad,www.shopify.com,,N,Invalid CVV
,,,1c8cf136-35ba-456a-9009-fba133846a3e,Dishwasher,Home & Kitchen,Internet Banking,-5,578.87,InvalidDate,USA,Erinshire,www.walmart.com,,Y,
0a7cabc0-3177-4ef4-b7f0-0eefe001e3c7,,,7ea29fda-0bbd-40a4-877d-ba8fd93a857a,Shoes,Clothing,Card,-5,291.44,InvalidDate,Germany,,www.ebay.com,1270d657-b1ab-47c9-8fe7-2838feb62f29,Y,
,d30c17c9-5aa5-4dbb-bac2-92a874512fd2,Monica Cooper,b25b92f6-480e-4b4b-abc5-65f2383dbabe,Tennis Racket,Sports,Internet Banking,4,828.21,2023-05-13 01:59:59,UK,Josephburgh,www.shopify.com,b1acd732-7b23-4c74-aef0-c4c5a64e9932,N,
,ed94bf64-8254-4862-bab7-eb64859a56cf,,InvalidID,Sweater,Clothing,Card,10,-3.35,2022-08-20 20:21:03,India,North Robertmouth,www.ebay.com,7a18dcea-29df-4090-870c-91c1779bdbc3,N,Card expired
54562374-bb3f-498e-98f1-d03a1a691775,,Melissa Beard,a303b786-d6b2-49cd-bb2d-4edb34fd1819,Sharpener,Stationery,Card,1,256.86,2021-05-22 16:51:00,India,New Christine,www.ebay.com,b2adf847-dbc2-42c1-89e9-0de972917923,Y,
3ab23c54-dbf5-49e1-a156-2b5f9543ab16,,Andrew Perry,InvalidID,Eraser,Stationery,Internet Banking,-4,389.55,2021-05-22 11:18:24,Canada,,www.walmart.com,3e5dede9-300d-4416-b43a-8d533c815f41,N,Payment gateway error
,444ac64f-ce6d-4b61-a000-b98ac3349129,Benjamin Russell,InvalidID,Pencil,Stationery,UPI,2,780.01,2021-02-04 06:03:15,India,West Scottport,www.shopify.com,bbf920c8-a0aa-4e59-af15-e21c5b4368ab,Y,
a89049c6-9a64-4632-9443-f37a1aafb2a6,ede99ac8-7a4e-45c0-88f6-ac7ecbf4a7ba,,InvalidID,Air Fryer,Home & Kitchen,Card,0,763.11,2023-01-01 08:54:52,UK,Meaganport,www.flipkart.com,5cb1475a-fa7b-44dd-b8d8-b9ac4e0f533d,Y,
c24c69ca-a036-4f43-81c3-fcf3615970b8,9ea8fb95-31d3-435a-8c8c-be235ca825fb,Tommy Carroll,InvalidID,Tennis Racket,Sports,Internet Banking,-4,88.39,InvalidDate,Germany,Butlerberg,www.ebay.com,f20f929a-c0f6-47a9-b497-378dbd8e3a6f,N,Card expired
,49b3da03-7202-42d8-adfe-9013696a69f3,,InvalidID,Eraser,Stationery,Wallet,-4,449.52,InvalidDate,Germany,New Alexbury,www.walmart.com,319f7bf1-04a5-4c92-98da-2b6432455850,N,Insufficient funds
9959d998-2169-49bb-8d24-dd43853be98a,e002253c-eea6-4f5f-bb80-b50b2bf41d9a,,2dc4192d-0411-4df0-a4a0-8ee3bfc83de9,Laptop,Electronics,UPI,-5,-17.17,2020-08-20 22:19:07,Canada,,www.flipkart.com,,N,Card expired
,908f4e8a-7854-449d-b9be-499fc3b90bcf,Nicholas Rivera,fac195f9-0042-4316-bd23-04419fb62cea,Sweater,Clothing,Internet Banking,7,482.6,InvalidDate,USA,,www.flipkart.com,0dcd7248-85b3-46ca-9a1e-bf7e727db5fa,Y,
,,,InvalidID,Yoga Mat,Sports,Card,2,196.67,2023-01-26 00:26:50,USA,South Davidshire,www.amazon.com,965a24f0-7abf-4c0b-8ae1-d68c417ebfe5,N,Payment gateway error
,c4c73cb7-75fd-4a99-a4e6-885258d5a12a,Michelle Walton,InvalidID,Shoes,Clothing,Wallet,9,-93.88,2020-02-25 17:52:52,UK,,www.flipkart.com,653acf96-ef7a-4177-80c2-989ae2fc0a39,Y,
,,,InvalidID,Dishwasher,Home & Kitchen,Card,-2,889.56,InvalidDate,UK,,www.walmart.com,de348421-d5c0-4883-a62d-4a366bf18790,N,Payment gateway error
,,,42a9af34-df7f-4c9a-9eeb-25e4d2e77b60,Sweater,Clothing,UPI,-2,305.54,2023-01-22 03:37:32,Germany,,www.walmart.com,11c20bdf-f655-419a-8f3d-b74ba6d7a8b2,Y,
81124f14-f4fb-405c-a2e9-4991e2c1d457,,,1659ef61-f993-45cc-abf8-e328c55c77dc,Toaster,Home & Kitchen,Internet Banking,-5,443.12,2021-02-11 19:07:51,UK,New Christopherport,www.shopify.com,,N,
dfe44caa-b71a-4f7f-beb3-5bddb8853489,,Chad Green,InvalidID,Coffee Maker,Home & Kitchen,Card,0,409.97,InvalidDate,Canada,Cruztown,www.flipkart.com,9aab424f-6526-4231-a052-c56b151621f8,Y,
,,,InvalidID,Ruler,Stationery,Internet Banking,1,-39.32,2023-05-30 15:12:56,India,Lake Jonathan,www.shopify.com,,Y,
,,,8575cddf-b4f3-4710-8609-3a75f120ab49,Sweater,Clothing,Internet Banking,6,246.53,InvalidDate,Germany,Port Michelleport,www.amazon.com,,N,
,,,0611d6f0-a231-41a2-9649-ec66ee75ec2c,Badminton Racket,Sports,Card,-5,640.9,InvalidDate,Canada,Lynchland,www.flipkart.com,,N,Insufficient funds
,,,cbefbdc8-a62e-4db5-a030-c0b1b3262e66,Badminton Racket,Sports,Wallet,0,875.28,InvalidDate,Canada,New Margaretburgh,www.amazon.com,,N,
,b0667974-ccf2-4981-89ef-224e959b0e9a,,8265b2d8-dc4a-4a3a-8a5a-3ce7132a36d3,Blender,Home & Kitchen,Card,6,880.48,2020-01-10 01:09:07,USA,,www.ebay.com,,Y,
5ba3b85b-a4c0-4784-b875-732e8f641e21,,,InvalidID,Pen,Stationery,Card,5,696.02,InvalidDate,Germany,Cheyennefurt,www.amazon.com,,N,Card expired
,1b88a00b-f1f2-4633-82ae-548977c13840,,InvalidID,T-Shirt,Clothing,Wallet,2,690.21,InvalidDate,India,Catherinetown,www.walmart.com,907e390a-2e50-47c2-85c8-eedb32d6aff8,N,Invalid CVV
,,Cory Davis,InvalidID,Air Fryer,Home & Kitchen,Wallet,7,845.34,2023-03-09 20:10:44,Canada,,www.ebay.com,,Y,
,,,InvalidID,Book,Stationery,Wallet,-5,929.71,InvalidDate,India,Jonesport,www.ebay.com,3000f745-c51f-4092-8b71-bbb549c2aea3,Y,
,6f59f3eb-1899-4a1a-b462-ef521b21daa0,Breanna Sanchez,f3a66517-e0af-4334-a136-583a7da724ca,Shoes,Clothing,Card,-2,836.83,2022-12-27 15:45:16,UK,Doylemouth,www.walmart.com,,Y,
,45db4a2a-e6ba-4d76-a4be-37580fd93213,,InvalidID,Toaster,Home & Kitchen,Card,5,121.52,2023-06-14 06:04:36,India,,www.amazon.com,391fa663-e658-47dc-9de5-f5553a628c77,Y,
,,Michelle Pineda,InvalidID,T-Shirt,Clothing,Card,2,795.8,2022-04-26 11:53:45,India,,www.flipkart.com,,N,Invalid CVV
,def22476-3a9d-4a13-954c-e1868cc88d5f,,8b3585d7-d74c-4520-a2cb-228e058fbc45,Shoes,Clothing,Internet Banking,-4,275.69,InvalidDate,India,,www.walmart.com,aacffc2f-ddd7-4277-8823-34b32c14343b,N,
,5a015457-9860-4c20-9a42-7d3432625f4e,,cc8441d6-7a2e-4e6d-99fa-7ba446b58423,Notebook,Stationery,Wallet,-5,732.64,InvalidDate,Canada,Justinberg,www.shopify.com,,Y,
,,Brandon Thompson,1b94340a-f02c-4617-82d1-7b90e66cedd0,Camera,Electronics,Card,6,404.65,2022-01-31 23:27:24,UK,Lawrenceton,www.walmart.com,,N,Insufficient funds
7bccaf10-5189-494b-a462-03e4cc20c84d,,,9836038f-dd69-4e72-a002-dcbfce9ee1d4,Sweater,Clothing,Internet Banking,2,199.18,2024-09-09 05:31:20,Germany,East Erikaview,www.amazon.com,d7cfe802-1017-446c-b8af-ae8a635f9b43,Y,
b3c898f1-6086-4620-8347-bf22beab21cc,082ee64e-512b-49f9-a9dd-951521cd33ac,,InvalidID,Sweater,Clothing,Card,4,29.82,InvalidDate,USA,South Stephenburgh,www.shopify.com,,N,Invalid CVV
,dc82eae4-2870-443c-8f9e-ef54d88446aa,,edc08241-06e7-4e93-a955-60e50a0249b0,Cricket Bat,Sports,Wallet,0,396.42,InvalidDate,Germany,,www.ebay.com,,Y,
05c50e62-aeb9-4667-98f2-cff7887e34f3,7afdc447-3847-4a2e-bc07-6321d9a1486f,,InvalidID,Pen,Stationery,Wallet,7,-95.44,InvalidDate,USA,,www.shopify.com,d44d55e0-2c2d-4abc-a59c-7b9c70d80a6e,N,Insufficient funds
67d5f2a0-bd75-41bd-944d-ecf23579649a,1903307b-ff3c-4d9b-b288-f022ab0d8c07,,InvalidID,Smartwatch,Electronics,UPI,5,609.11,InvalidDate,USA,West Lynn,www.walmart.com,,N,Invalid CVV
,de39342f-ca29-460f-bb8e-dd212d9df02d,Anthony White,a45d04bd-8d9f-4377-8ed5-eda34190bce5,Notebook,Stationery,Wallet,9,348.7,2020-05-09 08:46:56,India,New Brad,www.walmart.com,,N,Insufficient funds
,8c68d846-05d5-4431-b766-efe23dabe84f,Sheryl Webb,da31e9d6-0740-44fa-ac07-4fdb6e68dc98,Sharpener,Stationery,Wallet,0,505.21,InvalidDate,India,Barnesberg,www.walmart.com,,N,Invalid CVV
06741930-5499-4992-9926-a595c2f6425e,c8d9e0cb-06d4-4035-97ce-44d4631b6b6f,Amanda Villanueva,b8a088b6-c39a-408d-9ee0-cf4b7e0715b3,Pencil,Stationery,UPI,5,656.16,2020-03-27 06:04:34,UK,,www.amazon.com,,Y,
